CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
AUS,2015,49,m,16.0939059794964,335.906094020504,265,398,420,1435,0.000362006812956805,0.00222145713439248,0.0139205722353267,0.0416647308003446,0.130161621220206,0.00630816245220822,1,0,0
AUS,2015,49,f,12.3916133617626,216.608386638237,185,340,621,1375,0.00029410192770312,0.0014248325372046,0.00945265891749742,0.0302937237821178,0.111011962456835,0.00596409899572467,1,0,0
AUS,2015,49,b,28.485519341259,552.514480658741,450,738,1041,2810,0.000328965505628637,0.00182207567399141,0.0116556798310871,0.035521942739997,0.118017184415684,0.00613498025240861,1,0,0
AUS,2015,50,m,15.1742542092394,319.825745790761,282,414,454,1485,0.000341320709359273,0.00211511251923257,0.0148135900768383,0.0433396948526197,0.140698514366604,0.00652795905333046,1,0,0
AUS,2015,50,f,11.2651030561478,190.734896943852,169,351,672,1394,0.000267365388821018,0.00125463880398984,0.00863513165976792,0.0312738148456569,0.120128886909812,0.00604651200002923,1,0,0
AUS,2015,50,b,26.4393572653872,510.560642734613,451,765,1126,2879,0.000305335368020005,0.00168372080694613,0.0116815813418228,0.0368215260109725,0.1276535539405,0.00628562567497665,1,0,0
AUS,2015,51,m,15.4808047993251,328.519195200675,250,427,444,1465,0.000348216077225117,0.00217260515053016,0.013132615316346,0.0447006031450933,0.137599428147075,0.00644004041288156,1,0,0
AUS,2015,51,f,11.0398009950249,200.960199004975,146,322,653,1333,0.000262018081044598,0.00132190001813556,0.00745993622678175,0.0286899384054175,0.116732385643017,0.00578192288094617,1,0,0
AUS,2015,51,b,26.52060579435,529.47939420565,396,749,1097,2798,0.000306273668041557,0.00174611084022918,0.0102569982513566,0.0360514025911352,0.124365851396739,0.00610878104848373,1,0,0
AUS,2015,52,m,15.7873553894107,340.212644610589,251,376,439,1422,0.000355111445090961,0.00224993776544761,0.0131851457776114,0.0393616552284662,0.136049885037311,0.00625101533591644,1,0,0
AUS,2015,52,f,12.3916133617626,184.608386638237,191,301,604,1293,0.00029410192770312,0.00121433911218918,0.00975923163914599,0.0268188554659337,0.107972987639176,0.00560842181925236,1,0,0
AUS,2015,52,b,28.1789687511733,524.821031248826,442,677,1043,2715,0.000325425300914088,0.00173074854635024,0.0114484677452011,0.0325858472018672,0.11824392252215,0.00592756988800334,1,0,0
AUS,2015,53,m,15.9406306844535,329.059369315546,273,372,462,1452,0.000358559129023883,0.00217617749906047,0.0143408159254498,0.0389429142153974,0.143177783342227,0.00638289329658978,1,0,0
AUS,2015,53,f,10.8144989339019,186.185501066098,157,350,663,1367,0.000256670773268177,0.00122471324398798,0.00802198621647079,0.0311847156580625,0.118520017888698,0.00592939878338591,1,0,0
AUS,2015,53,b,26.7551296183554,515.244870381644,430,722,1125,2819,0.000308982070420381,0.0016991683970924,0.0111376496163721,0.0347518193201597,0.127540184887266,0.00615462965535227,1,0,0
AUS,2016,1,m,13.6263036248915,313.373696375108,289,372,426,1414,0.000301829011905182,0.0020501453109774,0.0146661768854107,0.0377631310726966,0.126468676403945,0.00612320921360801,1,0,0
AUS,2016,1,f,11.0962065580346,169.903793441965,190,347,657,1375,0.000259433168034039,0.00110303480577542,0.00934614213073121,0.0302281447615198,0.114901527562401,0.00586777963815945,1,0,0
AUS,2016,1,b,24.7225101829261,483.277489817073,479,719,1083,2789,0.000281203688534335,0.00157477129831131,0.0119646962777566,0.0337080029369635,0.119189607601403,0.00599455949386302,1,0,0
AUS,2016,2,m,14.7226728820667,325.277327117933,277,414,440,1471,0.000326114104817093,0.002128020936894,0.0140572006825563,0.0420267103873559,0.130624923985296,0.00637004296550027,1,0,0
AUS,2016,2,f,10.2587570064848,187.741242993515,170,364,667,1399,0.000239853306295621,0.00121883756275355,0.0083623376959174,0.0317090625164069,0.116650409260459,0.00597019906457096,1,0,0
AUS,2016,2,b,24.9814298885515,513.018570111448,447,778,1107,2870,0.000284148744506296,0.00167168332218,0.0111653846266329,0.0364740282127366,0.121830928545478,0.00616865749278841,1,0,0
AUS,2016,3,m,19.5780224495568,354.421977550443,263,426,435,1498,0.000433662373426986,0.00231869031698378,0.0133467284458928,0.04324487590583,0.129140549849099,0.00648696421639661,1,0,0
AUS,2016,3,f,10.8868441701472,180.113155829853,155,285,696,1327,0.000254538202599435,0.00116931515084882,0.00762448436980704,0.0248271505966373,0.121722166184826,0.00566294078533643,1,0,0
AUS,2016,3,b,30.464866619704,534.535133380296,418,711,1131,2825,0.00034651954032094,0.00174179555994821,0.0104410084428022,0.0333329486622824,0.124472249489554,0.00607193638227431,1,0,0
AUS,2016,4,m,16.2889146780312,320.711085321969,272,353,397,1359,0.000360807094691252,0.0020981477876314,0.0138034605980336,0.0358343690017793,0.117859306414005,0.00588503629511548,1,0,0
AUS,2016,4,f,10.2587570064848,173.741242993515,162,314,649,1309,0.000239853306295621,0.00112794796595281,0.00796881592199188,0.0273534220608565,0.113502422203955,0.00558612621552779,1,0,0
AUS,2016,4,b,26.547671684516,494.452328315484,434,667,1046,2668,0.000301963803207982,0.00161118477773329,0.010840664268364,0.0312701501515363,0.115117571145953,0.00573448717448066,1,0,0
AUS,2016,5,m,11.1203167513482,298.879683248652,311,441,432,1494,0.000246320228106528,0.00195532295226584,0.0157826332573105,0.0447675828039226,0.128249925367381,0.00646964254959715,1,0,0
AUS,2016,5,f,12.5617432732468,188.438256726753,166,301,655,1323,0.000293697926076271,0.00122336265540916,0.00816557680895464,0.0262209555424134,0.114551751222789,0.00564587088093451,1,0,0
AUS,2016,5,b,23.682060024595,487.317939975405,477,742,1087,2817,0.000269369193570272,0.00158793720211537,0.0119147392995613,0.0347862839766716,0.119629827758749,0.00605474151818291,1,0,0
AUS,2016,6,m,15.192545420856,348.807454579144,274,392,404,1434,0.000336522001779341,0.00228195912966292,0.0139049566318427,0.0397934069368201,0.119937430204681,0.0062098175476053,1,0,0
AUS,2016,6,f,11.0962065580346,176.903793441965,181,331,596,1296,0.000259433168034039,0.00114847960417578,0.008903430135065,0.0288343398157437,0.104233349204248,0.00553064902622156,1,0,0
AUS,2016,6,b,26.2887519788906,525.711248021109,455,723,1000,2730,0.000299018747236021,0.00171304271774881,0.0113652125394138,0.033895530074304,0.110055039336475,0.00586774737118898,1,0,0
AUS,2016,7,m,18.1684048331887,357.831595166811,282,365,424,1447,0.000402438682540243,0.00234099662938103,0.014310940767079,0.0370525345202534,0.125874926749467,0.00626611296470353,1,0,0
AUS,2016,7,f,10.8868441701472,186.113155829853,141,295,654,1287,0.000254538202599435,0.00120826783519199,0.00693582126543737,0.0256982786877474,0.114376863052983,0.00549224174131724,1,0,0
AUS,2016,7,b,29.0552490033359,543.944750996664,423,660,1078,2734,0.000330485987489422,0.00177245702476411,0.0105659008882902,0.0309419776611904,0.11863933240472,0.00587634480323467,1,0,0
AUS,2016,8,m,19.7346466291532,341.265353370847,277,395,397,1430,0.000437131672414402,0.00223261738973399,0.0140572006825563,0.0400979483164386,0.117859306414005,0.00619249588080584,1,0,0
AUS,2016,8,f,12.5617432732468,196.438256726753,155,317,642,1323,0.000293697926076271,0.00127529956786672,0.00762448436980704,0.0276147604881896,0.112278205015314,0.00564587088093451,1,0,0
AUS,2016,8,b,32.2963899024,537.7036100976,432,712,1039,2753,0.000367352016429548,0.00175212011736898,0.0107907072901688,0.0333798304466175,0.114347185870598,0.00591718260545174,1,0,0
AUS,2016,9,m,16.1322904984348,304.867709501565,261,411,454,1447,0.000357337795703836,0.0019944976631188,0.0132452324120837,0.0417221690077374,0.134781171566646,0.00626611296470353,1,0,0
AUS,2016,9,f,12.7711056611342,193.228894338866,162,284,629,1281,0.000298592891510876,0.00125446402119369,0.00796881592199188,0.0247400377875263,0.110004658807839,0.00546663688471437,1,0,0
AUS,2016,9,b,28.903396159569,498.096603840431,423,695,1083,2728,0.000328758752695474,0.00162305973698703,0.0105659008882902,0.0325828401129202,0.119189607601403,0.00586344865516613,1,0,0
AUS,2016,10,m,17.5419081148029,350.458091885197,275,384,467,1494,0.000388561486590579,0.002292757886458,0.0139557046487472,0.0389812965911707,0.138640544320757,0.00646964254959715,1,0,0
AUS,2016,10,f,10.0493946185974,185.950605381403,191,340,596,1323,0.000234958340861017,0.00120721253914061,0.0093953323524719,0.0296183550977427,0.104233349204248,0.00564587088093451,1,0,0
AUS,2016,10,b,27.5913027334003,536.4086972666,466,724,1063,2817,0.000313834478889528,0.00174790061283371,0.0116399759194876,0.0339424118586392,0.116988506814673,0.00605474151818291,1,0,0
AUS,2016,11,m,15.3491696004525,291.650830399547,255,401,434,1397,0.000339991300766757,0.00190803053767021,0.0129407443106565,0.0407070310756757,0.12884367502186,0.00604959212971032,1,0,0
AUS,2016,11,f,9.84003223070996,169.15996776929,187,295,698,1359,0.000230063375426412,0.00109820580466974,0.00919857146550914,0.0256982786877474,0.122071942524438,0.00579950002055177,1,0,0
AUS,2016,11,b,25.1892018311625,460.810798168837,442,696,1132,2756,0.000286512025427361,0.00150156304441758,0.0110404921811449,0.0326297218972553,0.12458230452889,0.00592363067948601,1,0,0
AUS,2016,12,m,12.9998069065057,299.000193093494,292,420,452,1476,0.000287951815955519,0.00195611134866345,0.0148184209361243,0.042635793146593,0.134187421912167,0.0063916950489996,1,0,0
AUS,2016,12,f,10.2587570064848,203.741242993515,196,318,620,1348,0.000239853306295621,0.00132271138766867,0.00964128346117536,0.0277018732973006,0.108430665279587,0.0057525577834465,1,0,0
AUS,2016,12,b,23.2585639129905,502.741436087009,488,738,1072,2824,0.000264552179934441,0.00163819503432966,0.0121895026796351,0.0345987568393311,0.117979002168702,0.00606978702426288,1,0,0
AUS,2016,13,m,14.5660487024702,296.43395129753,285,384,450,1430,0.000322644805829678,0.00193932254779826,0.0144631848177926,0.0389812965911707,0.133593672257689,0.00619249588080584,1,0,0
AUS,2016,13,f,9.84003223070996,198.15996776929,180,355,637,1380,0.000230063375426412,0.00128647711232841,0.00885423991332431,0.0309250472344079,0.111403764166285,0.00588911701866185,1,0,0
AUS,2016,13,b,24.4060809331802,494.59391906682,465,739,1087,2810,0.000277604496076517,0.00161164615459443,0.01161499743039,0.0346456386236662,0.119629827758749,0.00603969601210294,1,0,0
AUS,2016,14,m,14.7226728820667,336.277327117933,269,455,485,1560,0.000326114104817093,0.00219998485307973,0.01365121654732,0.0461887759088091,0.143984291211064,0.00675545005178819,1,0,0
AUS,2016,14,f,11.0962065580346,178.903793441965,180,317,683,1370,0.000259433168034039,0.00116146383229017,0.00885423991332431,0.0276147604881896,0.119448619977351,0.00584644225765705,1,0,0
AUS,2016,14,b,25.8188794401013,515.181120559898,449,772,1168,2930,0.000293674229625516,0.00167873004471338,0.0112153416048282,0.0361927375067257,0.128544285945003,0.00629761897347388,1,0,0
AUS,2016,15,m,15.6624179596454,334.337582040355,292,395,505,1542,0.000346929898741589,0.00218729470288113,0.0148184209361243,0.0400979483164386,0.149921787755851,0.00667750255119063,1,0,0
AUS,2016,15,f,13.8179176005714,191.182082399429,189,324,659,1377,0.000323067718683898,0.00124117588462923,0.00929695190899052,0.0282245501519666,0.115251303902012,0.00587631459036041,1,0,0
AUS,2016,15,b,29.4803355602168,525.519664439784,481,719,1164,2919,0.000335321091483992,0.00171241843805142,0.0120146532559518,0.0337080029369635,0.128104065787657,0.00627397603534821,1,0,0
AUS,2016,16,m,15.3491696004525,324.650830399547,289,429,430,1488,0.000339991300766757,0.0021239222862274,0.0146661768854107,0.0435494172854486,0.127656175712903,0.00644366004939797,1,0,0
AUS,2016,16,f,12.3523808853593,183.647619114641,168,291,709,1364,0.000288802960641667,0.00119226128962463,0.00826395725243602,0.0253498274513033,0.123995712392302,0.00582083740105417,1,0,0
AUS,2016,16,b,27.7015504858118,508.298449514188,457,720,1139,2852,0.00031508848078502,0.00165630269593989,0.0114151695176091,0.0337548847212986,0.125352689804245,0.00612996904858277,1,0,0
AUS,2016,17,m,15.6624179596454,316.337582040355,271,421,472,1496,0.000346929898741589,0.00206953556730448,0.0137527125811291,0.0427373069397992,0.140124918456953,0.00647830338299688,1,0,0
AUS,2016,17,f,10.0493946185974,194.950605381403,161,326,665,1357,0.000234958340861017,0.00126564156565537,0.00791962570025118,0.0283987757701886,0.116300632920847,0.00579096506835081,1,0,0
AUS,2016,17,b,25.7118125782428,511.288187421758,432,747,1137,2853,0.000292456408447503,0.00166604482865974,0.0107907072901688,0.0350206928983473,0.125132579725572,0.00613211840659419,1,0,0
AUS,2016,18,m,11.9034376493305,294.09656235067,265,405,476,1452,0.000263666723043607,0.00192403094213778,0.0134482244797019,0.0411130862485004,0.141312417765911,0.00628776504820285,1,0,0
AUS,2016,18,f,10.8868441701472,196.113155829853,166,340,672,1385,0.000254538202599435,0.00127318897576395,0.00816557680895464,0.0296183550977427,0.117524850109488,0.00591045439916424,1,0,0
AUS,2016,18,b,22.7902818194777,490.209718180523,431,745,1148,2837,0.000259225752682676,0.00159736013079393,0.0107657288010711,0.034926929329677,0.126343185158274,0.0060977286784114,1,0,0
AUS,2016,19,m,12.8431827269092,303.156817273091,291,434,500,1541,0.000284482516968103,0.00198330470812492,0.0147676729192198,0.0440569862514794,0.148437413619654,0.00667317213449077,1,0,0
AUS,2016,19,f,12.1430184974719,192.856981502528,174,318,715,1412,0.000283907995207062,0.00125204952064085,0.00855909858288016,0.0277018732973006,0.125045041411136,0.00602567625387719,1,0,0
AUS,2016,19,b,24.9862012243811,496.013798775619,465,752,1215,2953,0.000284203015582517,0.00161627286669997,0.01161499743039,0.035255101820023,0.133716872793818,0.00634705420773665,1,0,0
AUS,2016,20,m,12.6865585473128,279.313441452687,298,395,490,1475,0.000281013217980687,0.00182731719002269,0.0151229090375515,0.0400979483164386,0.145468665347261,0.00638736463229973,1,0,0
AUS,2016,20,f,10.8868441701472,205.113155829853,185,349,745,1495,0.000254538202599435,0.00133161800227871,0.00910019102202776,0.0304023703797418,0.13029168650531,0.006379876770217,1,0,0
AUS,2016,20,b,23.57340271746,484.42659728254,483,744,1235,2970,0.000268133282033519,0.00157851569256393,0.012064610234147,0.0348800475453419,0.135917973580547,0.00638359329393086,1,0,0
AUS,2016,21,m,12.9998069065057,339.000193093494,284,447,526,1609,0.000287951815955519,0.00221779831661157,0.014412436800888,0.0453766655631597,0.156156159127876,0.00696764047008154,1,0,0
AUS,2016,21,f,13.1898304369091,209.810169563091,189,375,765,1552,0.000308382822380085,0.0013621115511631,0.00929695190899052,0.032667303416628,0.133789449901426,0.00662312290794434,1,0,0
AUS,2016,21,b,26.1896373434148,548.810362656585,473,822,1291,3161,0.000297891377851711,0.00178831173712341,0.0118148253431709,0.0385368267234826,0.14208105578339,0.00679412067411295,1,0,0
AUS,2016,22,m,13.6263036248915,311.373696375108,299,457,496,1577,0.000301829011905182,0.00203706096258,0.0151736570544561,0.0463918034952214,0.147249914310697,0.00682906713568588,1,0,0
AUS,2016,22,f,12.3523808853593,214.647619114641,186,350,812,1575,0.000288802960641667,0.00139351682539769,0.00914938124376845,0.0304894831888528,0.142009193882298,0.00672127485825537,1,0,0
AUS,2016,22,b,25.9786845102508,526.021315489749,485,807,1308,3152,0.000295491916213165,0.0017140530800364,0.0121145672123422,0.0378335999584555,0.14395199145211,0.00677477645201013,1,0,0
AUS,2016,23,m,17.5419081148029,362.458091885197,303,477,524,1684,0.000388561486590579,0.00237126397684244,0.0153766491220742,0.0484220793593449,0.155562409473398,0.00729242172257135,1,0,0
AUS,2016,23,f,13.608555212684,226.391444787316,206,331,804,1581,0.000318172753249294,0.00146975908113252,0.0101331856785823,0.0288343398157437,0.140610088523851,0.00674687971485825,1,0,0
AUS,2016,23,b,31.1504633274869,588.849536672513,509,808,1328,3265,0.000354317790646212,0.00191878034651848,0.0127140509506849,0.0378804817427907,0.146153092238839,0.0070176539073011,1,0,0
AUS,2016,24,m,17.5419081148029,320.458091885197,286,468,504,1596,0.000388561486590579,0.00209649266049691,0.0145139328346971,0.0475084552204893,0.149624912928611,0.0069113450529833,1,0,0
AUS,2016,24,f,9.21194506704762,195.788054932952,181,356,706,1448,0.000215378479122599,0.00127107838366118,0.008903430135065,0.0310121600435189,0.123471047882884,0.00617930539349446,1,0,0
AUS,2016,24,b,26.7538531818505,516.246146818149,467,824,1210,3044,0.000304308993770308,0.0016822004583345,0.0116649544085852,0.0386305902921529,0.133166597597135,0.00654264578677628,1,0,0
AUS,2016,25,m,12.5299343677163,308.470065632284,306,452,554,1633,0.000277543918993271,0.00201806490445173,0.0155288931727878,0.0458842345291905,0.164468654290577,0.00707157047087828,1,0,0
AUS,2016,25,f,14.0272799884589,194.972720011541,209,361,779,1558,0.000327962684118503,0.00126578513635656,0.0102807563438043,0.0314477240890739,0.136237884278707,0.00664872776454721,1,0,0
AUS,2016,25,b,26.5572143561752,503.442785643825,515,813,1333,3191,0.000302072345360425,0.0016404803986916,0.0128639218852706,0.0381148906644663,0.146703367435522,0.00685860141445569,1,0,0
AUS,2016,26,m,17.5419081148029,340.458091885197,288,485,561,1692,0.000388561486590579,0.00222733614447097,0.0146154288685062,0.0492341897049943,0.166546778081252,0.00732706505617027,1,0,0
AUS,2016,26,f,11.3055689459221,204.694431054078,156,379,802,1553,0.000264328133468644,0.0013288995932758,0.00767367459154773,0.0330157546530721,0.14026031218424,0.00662739038404482,1,0,0
AUS,2016,26,b,28.847477060725,545.152522939275,444,864,1363,3245,0.000328122706568358,0.00177639257862334,0.0110904491593401,0.0405058616655583,0.150005018615616,0.00697466674707261,1,0,0
AUS,2016,27,m,15.8190421392419,359.180957860758,329,444,544,1692,0.000350399197729005,0.00234982439518206,0.0166960975615921,0.0450721241835412,0.161499906018184,0.00732706505617027,1,0,0
AUS,2016,27,f,8.37449551549783,183.625504484502,215,371,849,1627,0.000195798617384181,0.00119211771892344,0.0105758976742485,0.032318852180184,0.148480056165112,0.00694318361548031,1,0,0
